TANGGAL,UNIT PEMBANGKIT,JAM NYALA,JENIS BAHAN BAKAR,"KAPASITAS STORAGE TANK
 (L)","PERSEDIAAN AWAL 
(L)",PEMAKAIAN (L),PENERIMAAN (L),PERSEDIAAN AKHIR (L),UMUR OPERASI,RENCANA PENERIMAAN (L)
11-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
11-06-2022,PLTD LONG PESO,24,B30,70000,36526,710,,35816,50.44507042,
11-06-2022,PLTD TANAH MERAH,24,B30,10000,23310,1225,,22085,10,
12-06-2022,PLTD KRAYAN,24,B30,12000,10400,2000,,8400,4.2,
12-06-2022,PLTD SEI MENGGARIS,24,B30,40000,5761,909,,4852,5.337733773,
12-06-2022,PLTD LONG LAYU,12,B30,10000,840,120,,720,6,
12-06-2022,PLTD PAUPAN,12,B30,8000,1000,80,,920,11.5,
12-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
12-06-2022,PLTD LONG PESO,24,B30,70000,35816,730,,35086,48.0630137,
12-06-2022,PLTD TANAH MERAH,24,B30,10000,22085,1200,,20885,10,
13-06-2022,PLTD KRAYAN,24,B30,12000,8400,2000,5400,11800,5.9,
13-06-2022,PLTD SEI MENGGARIS,24,B30,40000,4852,1227,,3625,2.954360228,
13-06-2022,PLTD LONG LAYU,12,B30,10000,720,120,,600,5,
13-06-2022,PLTD PAUPAN,12,B30,8000,920,80,,840,10.5,
13-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
13-06-2022,PLTD LONG PESO,24,B30,70000,35086,760,,34326,45.16578947,
13-06-2022,PLTD TANAH MERAH,24,B30,10000,20885,1200,,19685,10,
14-06-2022,PLTD KRAYAN,24,B30,12000,11800,1800,1000,11000,6.111111111,
14-06-2022,PLTD SEI MENGGARIS,24,B30,40000,3625,1045,,2580,2.468899522,
14-06-2022,PLTD LONG LAYU,12,B30,10000,600,120,,480,4,
14-06-2022,PLTD PAUPAN,12,B30,8000,840,80,,760,9.5,
14-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
14-06-2022,PLTD LONG PESO,24,B30,70000,34326,710,,33616,47.34647887,
14-06-2022,PLTD TANAH MERAH,24,B30,10000,19685,1108,,18577,10,
15-06-2022,PLTD KRAYAN,24,B30,12000,11000,2000,5000,14000,7,
15-06-2022,PLTD SEI MENGGARIS,24,B30,40000,2580,970,9861,11471,11.8257732,
15-06-2022,PLTD LONG LAYU,12,B30,10000,480,120,,360,3,
15-06-2022,PLTD PAUPAN,12,B30,8000,760,80,,680,8.5,
15-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
15-06-2022,PLTD LONG PESO,24,B30,70000,33616,720,,32896,45.68888889,
15-06-2022,PLTD TANAH MERAH,24,B30,10000,18577,1282,,17295,10,
16-06-2022,PLTD KRAYAN,24,B30,12000,14000,2000,3300,15300,7.65,
16-06-2022,PLTD SEI MENGGARIS,24,B30,40000,11471,953,,10518,11.03672613,
16-06-2022,PLTD LONG LAYU,12,B30,10000,360,120,160,400,3.333333333,
16-06-2022,PLTD PAUPAN,12,B30,8000,680,80,100,700,8.75,
16-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
16-06-2022,PLTD LONG PESO,24,B30,70000,32896,720,,32176,44.68888889,
16-06-2022,PLTD TANAH MERAH,24,B30,10000,17295,1192,,16103,10,
17-06-2022,PLTD KRAYAN,24,B30,12000,15300,1900,,13400,7.052631579,
17-06-2022,PLTD SEI MENGGARIS,24,B30,40000,10518,883,,9635,10.91166478,
17-06-2022,PLTD LONG LAYU,12,B30,10000,400,160,,240,1.5,
17-06-2022,PLTD PAUPAN,12,B30,8000,700,70,,630,9,
17-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
17-06-2022,PLTD LONG PESO,24,B30,70000,32176,770,,31406,40.78701299,
17-06-2022,PLTD TANAH MERAH,24,B30,10000,16103,1175,,14928,10,
18-06-2022,PLTD KRAYAN,24,B30,12000,13400,1800,1700,13300,7.388888889,
18-06-2022,PLTD SEI MENGGARIS,24,B30,40000,9635,908,,8727,9.61123348,
18-06-2022,PLTD LONG LAYU,12,B30,10000,240,120,1160,1280,10.66666667,
18-06-2022,PLTD PAUPAN,12,B30,8000,630,70,,560,8,
18-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
18-06-2022,PLTD LONG PESO,24,B30,70000,31406,720,,30686,42.61944444,
18-06-2022,PLTD TANAH MERAH,24,B30,10000,14928,1222,,13706,10,
19-06-2022,PLTD KRAYAN,24,B30,12000,13300,1900,1000,12400,6.526315789,
19-06-2022,PLTD SEI MENGGARIS,24,B30,40000,8727,984,,7743,7.868902439,
19-06-2022,PLTD LONG LAYU,12,B30,10000,1280,180,,1100,6.111111111,
19-06-2022,PLTD PAUPAN,12,B30,8000,560,70,,490,7,
19-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
19-06-2022,PLTD LONG PESO,24,B30,70000,30686,740,,29946,40.46756757,
19-06-2022,PLTD TANAH MERAH,24,B30,10000,13706,1165,,12541,10,
20-06-2022,PLTD KRAYAN,24,B30,12000,12400,2000,2100,12500,6.25,
20-06-2022,PLTD SEI MENGGARIS,24,B30,40000,7743,967,19559,26335,27.23371251,
20-06-2022,PLTD LONG LAYU,12,B30,10000,1100,120,,980,8.166666667,
20-06-2022,PLTD PAUPAN,12,B30,8000,490,70,,420,6,
20-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
20-06-2022,PLTD LONG PESO,24,B30,70000,29946,740,,29206,39.46756757,
20-06-2022,PLTD TANAH MERAH,24,B30,10000,12541,1180,,11361,10,
21-06-2022,PLTD KRAYAN,24,B30,12000,12500,2000,3300,13800,6.9,
21-06-2022,PLTD SEI MENGGARIS,24,B30,40000,26335,970,,25365,26.14948454,
21-06-2022,PLTD LONG LAYU,12,B30,10000,980,120,,860,7.166666667,
21-06-2022,PLTD PAUPAN,12,B30,8000,420,80,,340,4.25,
21-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
21-06-2022,PLTD LONG PESO,24,B30,70000,29206,710,,28496,40.13521127,
21-06-2022,PLTD TANAH MERAH,24,B30,10000,11361,1330,,10031,10,
22-06-2022,PLTD KRAYAN,24,B30,12000,13800,2000,,11800,5.9,
22-06-2022,PLTD SEI MENGGARIS,24,B30,40000,25365,940,,24425,25.98404255,
22-06-2022,PLTD LONG LAYU,12,B30,10000,860,120,,740,6.166666667,
22-06-2022,PLTD PAUPAN,12,B30,8000,340,80,,260,3.25,
22-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
22-06-2022,PLTD LONG PESO,24,B30,70000,28496,700,,27796,39.70857143,
22-06-2022,PLTD TANAH MERAH,24,B30,10000,10031,1020,,9011,10,
23-06-2022,PLTD KRAYAN,24,B30,12000,11800,2000,2200,12000,6,
23-06-2022,PLTD SEI MENGGARIS,24,B30,40000,24425,988,,23437,23.72165992,
23-06-2022,PLTD LONG LAYU,12,B30,10000,740,120,,620,5.166666667,
23-06-2022,PLTD PAUPAN,12,B30,8000,260,80,,180,2.25,
23-06-2022,PLTD SEKATAK BUJI,24,B30,30000,9431,0,,9431,,
23-06-2022,PLTD LONG PESO,24,B30,70000,27796,710,,27086,38.14929577,
23-06-2022,PLTD TANAH MERAH,24,B30,10000,9011,1151,,7860,10,
24-06-2022,PLTD KRAYAN,24,B30,12000,12000,2000,2000,12000,6,
24-06-2022,PLTD SEI MENGGARIS,24,B30,40000,23437,876,,22561,25.75456621,
24-06-2022,PLTD LONG LAYU,12,B30,10000,620,120,,500,4.166666667,
